date,node_id,day_of_simulation,time_of_day_min,pH,temperature_C,TDS_mgl,DO_mgl,label
2024-01-14,NODE_07,14,330,7.87,23.02,183,2.09,1
2024-01-14,NODE_07,14,340,7.98,26.48,140,2.73,1
2024-01-14,NODE_07,14,350,8.22,22.88,177,1.86,1
2024-01-14,NODE_07,14,360,7.02,24.21,133,6.61,0
2024-01-14,NODE_07,14,370,8.04,24.15,136,1.97,1
2024-01-14,NODE_07,14,380,7.46,25.18,178,7.26,0
2024-01-14,NODE_07,14,390,7.73,25.29,172,6.35,0
2024-01-14,NODE_07,14,400,8.34,21.65,181,2.28,1
2024-01-14,NODE_07,14,410,8.07,24.52,178,1.55,1
2024-01-14,NODE_07,14,420,8.12,23.76,174,1.65,1
2024-01-14,NODE_07,14,430,7.9,23.9,134,2.52,1
2024-01-14,NODE_07,14,440,8.02,26.32,182,5.33,0
2024-01-14,NODE_07,14,450,7.71,22.54,130,5.47,0
2024-01-14,NODE_07,14,460,7.54,24.2,179,1.82,1
2024-01-14,NODE_07,14,470,8.01,25.53,177,2.29,1
2024-01-14,NODE_07,14,480,7.68,21.67,143,2.02,1
2024-01-14,NODE_07,14,490,7.75,21.28,176,2.15,1
2024-01-14,NODE_07,14,500,8.01,25.68,174,2.68,1
2024-01-14,NODE_07,14,510,7.99,27.44,190,1.4,1
2024-01-14,NODE_07,14,520,7.32,25.11,134,2.77,1
2024-01-14,NODE_07,14,530,7.66,21.87,136,2.66,1
2024-01-14,NODE_07,14,540,8.14,24.57,175,1.97,1
2024-01-14,NODE_07,14,550,7.9,23.21,174,2.68,1
2024-01-14,NODE_07,14,560,7.88,27.5,173,5.93,0
2024-01-14,NODE_07,14,570,7.14,24.76,135,6.42,0
2024-01-14,NODE_07,14,580,7.95,24.91,172,6.14,0
2024-01-14,NODE_07,14,590,8.02,26.57,175,5.24,0
2024-01-14,NODE_07,14,600,7.51,23.54,122,7.2,0
2024-01-14,NODE_07,14,610,7.84,23.39,176,1.95,1
2024-01-14,NODE_07,14,620,7.69,24.58,125,2.5,1
2024-01-14,NODE_07,14,630,7.76,23.65,148,6.14,0
2024-01-14,NODE_07,14,640,7.79,25.51,169,5.72,0
2024-01-14,NODE_07,14,650,7.76,22.69,175,2.41,1
2024-01-14,NODE_07,14,660,8.2,25.28,174,2.33,1
2024-01-14,NODE_07,14,670,7.38,24.14,137,2.62,1
2024-01-14,NODE_07,14,680,8.04,25.85,179,2.4,1
2024-01-14,NODE_07,14,690,7.76,22.18,180,2.63,1
2024-01-14,NODE_07,14,700,7.95,21.4,172,2.21,1
2024-01-14,NODE_07,14,710,8.04,24.61,181,2.46,1
2024-01-14,NODE_07,14,720,7.85,25.45,179,5.25,0
2024-01-14,NODE_07,14,730,7.98,22.12,182,2.7,1
2024-01-14,NODE_07,14,740,7.72,23.75,185,6.14,0
2024-01-14,NODE_07,14,750,7.46,25.91,183,2.16,1
2024-01-14,NODE_07,14,760,8.29,23.41,174,2.16,1
2024-01-14,NODE_07,14,770,8.12,23.14,178,5.74,0
2024-01-14,NODE_07,14,780,7.91,23.96,181,2.54,1
2024-01-14,NODE_07,14,790,7.65,22.73,182,2.71,1
2024-01-14,NODE_07,14,800,7.6,21.92,140,6.34,0
2024-01-14,NODE_07,14,810,7.99,23.89,122,2.79,1
2024-01-14,NODE_07,14,820,8.11,26.25,190,5.1,0
2024-01-14,NODE_07,14,830,8.09,24.97,151,2.04,1
2024-01-14,NODE_07,14,840,8.33,21.05,183,2.26,1
2024-01-14,NODE_07,14,850,7.83,26.42,178,5.64,0
2024-01-14,NODE_07,14,860,7.98,25.38,175,2.18,1
2024-01-14,NODE_07,14,870,7.16,22.85,130,2.93,1
2024-01-14,NODE_07,14,880,7.95,23.26,179,2.3,1
2024-01-14,NODE_07,14,890,8.02,24.79,145,2.11,1
2024-01-14,NODE_07,14,900,8.03,25.98,114,2.08,1
2024-01-14,NODE_07,14,910,8.16,24.41,181,2.4,1
2024-01-14,NODE_07,14,920,7.78,24.74,136,6.77,0
2024-01-14,NODE_07,14,930,7.96,23.78,180,1.83,1
2024-01-14,NODE_07,14,940,8.16,25.93,123,2.54,1
2024-01-14,NODE_07,14,950,7.9,22.55,177,2.73,1
2024-01-14,NODE_07,14,960,7.94,22.61,185,1.87,1
2024-01-14,NODE_07,14,970,8.02,22.48,177,1.74,1
2024-01-14,NODE_07,14,980,8.28,22.54,175,1.75,1
2024-01-14,NODE_07,14,990,8.13,24.19,182,1.78,1
2024-01-14,NODE_07,14,1000,7.35,23.68,190,2.32,1
2024-01-14,NODE_07,14,1010,8.0,25.08,169,6.45,0
2024-01-14,NODE_07,14,1020,8.17,24.24,186,1.87,1
2024-01-14,NODE_07,14,1030,7.94,24.66,182,2.54,1
2024-01-14,NODE_07,14,1040,7.96,23.93,185,2.06,1
2024-01-14,NODE_07,14,1050,8.21,24.96,171,2.76,1
2024-01-14,NODE_07,14,1060,7.87,24.98,180,2.39,1
2024-01-14,NODE_07,14,1070,7.83,25.7,175,6.37,0
2024-01-14,NODE_07,14,1080,7.93,23.67,172,1.51,1
2024-01-14,NODE_07,14,1090,7.17,24.25,178,7.09,0
2024-01-14,NODE_07,14,1100,7.32,25.11,138,5.68,0
2024-01-14,NODE_07,14,1110,7.55,22.68,177,2.42,1
2024-01-14,NODE_07,14,1120,8.06,21.9,173,1.89,1
2024-01-14,NODE_07,14,1130,7.76,24.95,190,4.81,0
2024-01-14,NODE_07,14,1140,8.06,23.96,185,1.63,1
2024-01-14,NODE_07,14,1150,7.9,26.11,174,1.78,1
2024-01-14,NODE_07,14,1160,7.9,24.27,178,4.87,0
2024-01-14,NODE_07,14,1170,7.83,23.29,122,2.26,1
2024-01-14,NODE_07,14,1180,7.98,24.66,160,6.4,0
2024-01-14,NODE_07,14,1190,7.85,24.56,184,5.69,0
2024-01-14,NODE_07,14,1200,7.79,24.78,136,2.26,1
2024-01-14,NODE_07,14,1210,8.21,23.47,175,2.7,1
2024-01-14,NODE_07,14,1220,7.63,21.5,170,5.68,0
2024-01-14,NODE_07,14,1230,8.17,21.98,180,2.35,1
2024-01-14,NODE_07,14,1240,8.08,22.96,143,2.51,1
2024-01-14,NODE_07,14,1250,7.99,26.05,190,2.57,1
2024-01-14,NODE_07,14,1260,7.59,24.14,134,5.63,0
2024-01-14,NODE_07,14,1270,8.06,24.52,179,2.03,1
2024-01-14,NODE_07,14,1280,8.01,24.56,140,2.94,1
2024-01-14,NODE_07,14,1290,7.84,24.99,178,1.97,1
2024-01-14,NODE_07,14,1300,7.86,21.89,175,1.78,1
2024-01-14,NODE_07,14,1310,8.01,24.92,190,2.4,1
2024-01-14,NODE_07,14,1320,7.99,26.18,134,3.02,1
2024-01-14,NODE_07,14,1330,7.93,24.61,176,2.42,1
2024-01-14,NODE_07,14,1340,7.03,23.52,184,5.84,0
2024-01-14,NODE_07,14,1350,7.64,23.89,140,5.99,0
2024-01-14,NODE_07,14,1360,8.03,24.98,180,2.27,1
2024-01-14,NODE_07,14,1370,7.88,25.43,171,1.97,1
2024-01-14,NODE_07,14,1380,7.95,22.32,183,1.79,1
2024-01-14,NODE_07,14,1390,7.91,26.06,127,2.35,1
2024-01-14,NODE_07,14,1400,8.21,24.66,142,2.88,1
2024-01-14,NODE_07,14,1410,7.28,23.82,187,1.78,1
2024-01-14,NODE_07,14,1420,7.57,22.63,186,2.1,1
2024-01-14,NODE_07,14,1430,7.95,23.27,122,2.87,1
2024-01-15,NODE_07,15,0,7.88,24.06,111,2.27,1
2024-01-15,NODE_07,15,10,7.02,24.42,150,6.26,0
2024-01-15,NODE_07,15,20,7.94,26.4,132,6.19,0
2024-01-15,NODE_07,15,30,7.8,21.87,185,2.85,1
2024-01-15,NODE_07,15,40,7.97,26.32,142,2.73,1
2024-01-15,NODE_07,15,50,7.28,22.06,178,2.61,1
2024-01-15,NODE_07,15,60,7.94,26.44,182,2.07,1
2024-01-15,NODE_07,15,70,7.55,22.23,181,1.8,1
2024-01-15,NODE_07,15,80,7.84,25.95,161,6.14,0
2024-01-15,NODE_07,15,90,8.0,24.29,145,2.84,1
2024-01-15,NODE_07,15,100,8.05,24.91,179,1.88,1
2024-01-15,NODE_07,15,110,7.53,22.55,190,2.49,1
2024-01-15,NODE_07,15,120,7.94,26.36,173,4.79,0
2024-01-15,NODE_07,15,130,7.39,21.7,137,6.11,0
2024-01-15,NODE_07,15,140,7.83,23.56,176,5.94,0
2024-01-15,NODE_07,15,150,7.82,24.99,180,2.26,1
2024-01-15,NODE_07,15,160,7.76,25.17,170,2.46,1
2024-01-15,NODE_07,15,170,8.14,22.51,186,2.23,1
2024-01-15,NODE_07,15,180,8.06,23.43,190,2.64,1
2024-01-15,NODE_07,15,190,7.6,24.83,139,3.09,1
2024-01-15,NODE_07,15,200,8.06,22.77,175,3.13,1
2024-01-15,NODE_07,15,210,7.95,23.18,131,2.42,1
2024-01-15,NODE_07,15,220,7.44,26.13,187,1.6,1
2024-01-15,NODE_07,15,230,7.9,22.29,190,5.39,0
2024-01-15,NODE_07,15,240,7.64,22.94,175,2.06,1
2024-01-15,NODE_07,15,250,7.79,23.88,180,1.86,1
2024-01-15,NODE_07,15,260,8.21,23.37,177,2.66,1
2024-01-15,NODE_07,15,270,7.52,22.22,182,6.31,0
2024-01-15,NODE_07,15,280,7.15,23.95,141,6.72,0
2024-01-15,NODE_07,15,290,7.8,25.41,186,2.45,1
2024-01-15,NODE_07,15,300,7.54,23.21,184,2.55,1
2024-01-15,NODE_07,15,310,7.73,22.86,180,2.21,1
2024-01-15,NODE_07,15,320,7.46,24.3,182,2.74,1
2024-01-15,NODE_07,15,330,8.06,22.83,185,2.44,1
2024-01-15,NODE_07,15,340,8.04,24.66,181,2.37,1
2024-01-15,NODE_07,15,350,7.84,26.53,119,3.07,1
2024-01-15,NODE_07,15,360,7.55,24.9,178,2.37,1
2024-01-15,NODE_07,15,370,7.93,24.86,173,6.4,0
2024-01-15,NODE_07,15,380,7.89,25.18,175,2.43,1
2024-01-15,NODE_07,15,390,7.69,24.88,129,5.98,0
2024-01-15,NODE_07,15,400,8.25,23.31,175,2.38,1
2024-01-15,NODE_07,15,410,7.88,24.84,169,4.8,0
2024-01-15,NODE_07,15,420,8.1,24.28,126,2.53,1
2024-01-15,NODE_07,15,430,8.04,25.45,173,2.54,1
2024-01-15,NODE_07,15,440,8.08,20.96,180,2.67,1
2024-01-15,NODE_07,15,450,7.89,27.22,126,1.99,1
2024-01-15,NODE_07,15,460,7.99,26.29,127,2.52,1
2024-01-15,NODE_07,15,470,7.65,23.79,185,2.34,1
2024-01-15,NODE_07,15,480,8.18,22.69,178,2.08,1
2024-01-15,NODE_07,15,490,7.83,24.79,171,5.25,0
2024-01-15,NODE_07,15,500,7.2,24.27,145,6.49,0
2024-01-15,NODE_07,15,510,8.22,26.45,135,2.53,1
2024-01-15,NODE_07,15,520,7.77,23.91,184,1.88,1
2024-01-15,NODE_07,15,530,7.89,25.32,163,5.91,0
2024-01-15,NODE_07,15,540,7.97,21.85,173,2.46,1
2024-01-15,NODE_07,15,550,8.03,24.2,162,5.8,0
2024-01-15,NODE_07,15,560,7.54,23.52,179,4.88,0
2024-01-15,NODE_07,15,570,7.93,24.98,176,5.63,0
2024-01-15,NODE_07,15,580,7.91,23.03,126,2.64,1
2024-01-15,NODE_07,15,590,7.65,24.76,183,2.1,1
2024-01-15,NODE_07,15,600,8.01,24.63,142,2.76,1
2024-01-15,NODE_07,15,610,7.5,26.36,180,1.77,1
2024-01-15,NODE_07,15,620,7.86,24.63,188,2.58,1
2024-01-15,NODE_07,15,630,7.95,24.01,177,1.89,1
2024-01-15,NODE_07,15,640,7.99,26.37,128,2.5,1
2024-01-15,NODE_07,15,650,7.91,24.54,176,2.68,1
2024-01-15,NODE_07,15,660,7.84,24.68,177,5.36,0
2024-01-15,NODE_07,15,670,8.07,24.29,138,2.48,1
2024-01-15,NODE_07,15,680,8.0,22.81,183,2.33,1
2024-01-15,NODE_07,15,690,8.12,25.56,121,2.71,1
2024-01-15,NODE_07,15,700,7.95,23.91,184,2.05,1
2024-01-15,NODE_07,15,710,7.37,23.89,190,2.85,1
2024-01-15,NODE_07,15,720,7.27,23.8,179,6.0,0
2024-01-15,NODE_07,15,730,7.87,24.49,176,2.04,1
2024-01-15,NODE_07,15,740,7.91,23.87,132,2.34,1
2024-01-15,NODE_07,15,750,8.18,22.99,180,2.15,1
2024-01-15,NODE_07,15,760,7.44,23.59,135,6.95,0
2024-01-15,NODE_07,15,770,7.79,24.61,176,1.8,1
2024-01-15,NODE_07,15,780,7.99,22.71,119,2.1,1
2024-01-15,NODE_07,15,790,7.97,24.64,173,5.48,0
2024-01-15,NODE_07,15,800,7.74,22.18,175,5.69,0
2024-01-15,NODE_07,15,810,8.02,23.62,120,2.79,1
2024-01-15,NODE_07,15,820,8.11,25.21,168,2.18,1
2024-01-15,NODE_07,15,830,7.55,24.26,127,5.95,0
2024-01-15,NODE_07,15,840,7.89,27.5,168,6.36,0
2024-01-15,NODE_07,15,850,7.99,24.11,127,2.04,1
2024-01-15,NODE_07,15,860,7.51,22.6,168,3.14,1
2024-01-15,NODE_07,15,870,7.14,24.99,183,5.43,0
2024-01-15,NODE_07,15,880,7.95,25.1,181,5.54,0
2024-01-15,NODE_07,15,890,8.0,25.38,186,1.97,1
2024-01-15,NODE_07,15,900,8.04,22.79,164,2.78,1
2024-01-15,NODE_07,15,910,7.18,23.8,123,6.88,0
2024-01-15,NODE_07,15,920,7.4,22.43,181,2.13,1
2024-01-15,NODE_07,15,930,8.04,25.07,177,1.82,1
2024-01-15,NODE_07,15,940,8.14,23.49,181,2.3,1
2024-01-15,NODE_07,15,950,8.05,24.26,142,7.01,0
2024-01-15,NODE_07,15,960,8.04,22.56,177,2.72,1
2024-01-15,NODE_07,15,970,7.9,25.32,171,5.39,0
2024-01-15,NODE_07,15,980,8.15,23.3,175,2.09,1
2024-01-15,NODE_07,15,990,7.87,22.94,181,1.73,1
2024-01-15,NODE_07,15,1000,7.65,25.25,156,6.89,0
2024-01-15,NODE_07,15,1010,7.95,23.56,134,2.76,1
2024-01-15,NODE_07,15,1020,7.99,23.16,135,6.46,0
2024-01-15,NODE_07,15,1030,7.83,27.5,182,5.69,0
2024-01-15,NODE_07,15,1040,7.5,24.37,176,2.33,1
2024-01-15,NODE_07,15,1050,8.14,24.35,128,5.95,0
2024-01-15,NODE_07,15,1060,7.83,25.73,180,6.01,0
2024-01-15,NODE_07,15,1070,7.93,23.32,172,2.23,1
2024-01-15,NODE_07,15,1080,7.41,24.03,177,2.77,1
2024-01-15,NODE_07,15,1090,7.8,25.76,184,5.1,0
2024-01-15,NODE_07,15,1100,8.12,25.3,170,6.69,0
2024-01-15,NODE_07,15,1110,7.96,26.72,175,1.96,1
2024-01-15,NODE_07,15,1120,8.03,25.49,135,2.08,1
2024-01-15,NODE_07,15,1130,7.92,23.21,130,6.39,0
2024-01-15,NODE_07,15,1140,7.02,24.26,136,5.61,0
2024-01-15,NODE_07,15,1150,7.82,23.17,169,1.87,1
2024-01-15,NODE_07,15,1160,7.94,23.28,184,6.44,0
2024-01-15,NODE_07,15,1170,7.91,25.41,185,2.1,1
2024-01-15,NODE_07,15,1180,7.97,23.92,176,2.1,1
2024-01-15,NODE_07,15,1190,8.09,25.76,172,1.75,1
2024-01-15,NODE_07,15,1200,8.19,24.44,170,2.41,1
2024-01-15,NODE_07,15,1210,7.47,22.89,136,7.31,0
2024-01-15,NODE_07,15,1220,8.02,24.0,182,2.42,1
2024-01-15,NODE_07,15,1230,7.69,25.95,184,2.25,1
2024-01-15,NODE_07,15,1240,7.95,25.69,127,1.62,1
2024-01-15,NODE_07,15,1250,7.84,25.03,176,5.79,0
2024-01-15,NODE_07,15,1260,7.87,23.88,181,1.99,1
2024-01-15,NODE_07,15,1270,7.39,24.44,173,2.18,1
2024-01-15,NODE_07,15,1280,7.13,23.56,174,2.68,1
2024-01-15,NODE_07,15,1290,7.99,25.11,180,4.77,0
2024-01-15,NODE_07,15,1300,7.89,26.07,129,2.5,1
2024-01-15,NODE_07,15,1310,7.81,24.41,137,2.97,1
2024-01-15,NODE_07,15,1320,7.59,21.81,182,2.05,1
2024-01-15,NODE_07,15,1330,7.92,24.1,174,5.17,0
2024-01-15,NODE_07,15,1340,8.22,23.33,181,3.0,1
2024-01-15,NODE_07,15,1350,8.31,26.3,183,1.44,1
2024-01-15,NODE_07,15,1360,7.98,23.07,181,1.71,1
2024-01-15,NODE_07,15,1370,7.69,22.47,130,6.97,0
2024-01-15,NODE_07,15,1380,7.84,24.85,149,6.31,0
2024-01-15,NODE_07,15,1390,7.34,24.03,142,6.15,0
2024-01-15,NODE_07,15,1400,7.8,24.14,185,1.85,1
2024-01-15,NODE_07,15,1410,8.03,23.66,179,1.71,1
2024-01-15,NODE_07,15,1420,8.13,25.82,170,1.87,1
2024-01-15,NODE_07,15,1430,7.74,24.98,174,5.63,0
2024-01-01,NODE_08,1,0,7.85,26.18,178,2.31,1
2024-01-01,NODE_08,1,10,8.3,24.7,139,2.99,1
2024-01-01,NODE_08,1,20,7.58,24.44,138,7.02,0
2024-01-01,NODE_08,1,30,7.82,26.02,139,2.41,1
2024-01-01,NODE_08,1,40,7.83,24.74,186,6.22,0
2024-01-01,NODE_08,1,50,7.5,23.42,171,5.43,0
2024-01-01,NODE_08,1,60,7.89,23.82,188,5.63,0
2024-01-01,NODE_08,1,70,7.7,23.32,177,2.17,1
2024-01-01,NODE_08,1,80,7.88,24.32,144,2.63,1
2024-01-01,NODE_08,1,90,7.54,23.34,129,7.4,0
2024-01-01,NODE_08,1,100,7.63,22.45,189,2.79,1
2024-01-01,NODE_08,1,110,7.88,23.33,122,2.35,1
2024-01-01,NODE_08,1,120,8.04,26.16,173,6.42,0
2024-01-01,NODE_08,1,130,8.4,21.6,190,2.38,1
2024-01-01,NODE_08,1,140,7.3,23.79,184,2.86,1
2024-01-01,NODE_08,1,150,8.11,24.85,122,2.44,1
2024-01-01,NODE_08,1,160,7.19,21.82,190,2.71,1
2024-01-01,NODE_08,1,170,8.04,23.54,145,2.36,1
2024-01-01,NODE_08,1,180,7.87,24.7,138,6.33,0
2024-01-01,NODE_08,1,190,7.94,26.11,126,2.88,1
2024-01-01,NODE_08,1,200,8.07,21.94,173,2.17,1
2024-01-01,NODE_08,1,210,8.04,22.83,129,1.86,1
2024-01-01,NODE_08,1,220,8.0,25.56,128,2.42,1
2024-01-01,NODE_08,1,230,8.21,21.79,183,2.69,1
2024-01-01,NODE_08,1,240,8.11,24.41,179,1.72,1
2024-01-01,NODE_08,1,250,8.07,27.22,184,2.64,1
2024-01-01,NODE_08,1,260,8.01,25.72,133,2.56,1
2024-01-01,NODE_08,1,270,8.08,26.57,164,1.89,1
2024-01-01,NODE_08,1,280,7.79,23.6,127,7.09,0
2024-01-01,NODE_08,1,290,7.89,25.41,185,2.71,1
2024-01-01,NODE_08,1,300,7.27,24.96,152,5.11,0
2024-01-01,NODE_08,1,310,7.61,24.43,125,5.81,0
2024-01-01,NODE_08,1,320,7.9,26.29,180,6.24,0
2024-01-01,NODE_08,1,330,7.73,22.36,183,2.26,1
2024-01-01,NODE_08,1,340,7.88,22.79,182,2.52,1
2024-01-01,NODE_08,1,350,7.75,24.8,117,7.1,0
2024-01-01,NODE_08,1,360,7.72,23.31,130,6.0,0
2024-01-01,NODE_08,1,370,7.98,24.73,176,2.73,1
2024-01-01,NODE_08,1,380,7.64,23.02,183,2.32,1
2024-01-01,NODE_08,1,390,7.93,24.75,183,5.88,0
2024-01-01,NODE_08,1,400,8.0,23.2,179,2.35,1
2024-01-01,NODE_08,1,410,8.13,22.39,169,2.0,1
2024-01-01,NODE_08,1,420,7.13,25.07,131,6.29,0
2024-01-01,NODE_08,1,430,8.06,23.67,141,2.93,1
2024-01-01,NODE_08,1,440,7.59,20.69,183,6.05,0
2024-01-01,NODE_08,1,450,7.9,23.54,190,2.4,1
2024-01-01,NODE_08,1,460,7.67,22.8,179,2.63,1
2024-01-01,NODE_08,1,470,7.96,21.67,182,2.21,1
2024-01-01,NODE_08,1,480,8.04,24.91,143,2.29,1
2024-01-01,NODE_08,1,490,8.07,23.99,183,2.55,1
2024-01-01,NODE_08,1,500,7.53,24.23,187,1.8,1
2024-01-01,NODE_08,1,510,7.92,25.18,184,1.65,1
2024-01-01,NODE_08,1,520,7.72,24.4,124,7.05,0
2024-01-01,NODE_08,1,530,8.06,26.04,175,5.51,0
2024-01-01,NODE_08,1,540,7.79,24.15,125,2.8,1
2024-01-01,NODE_08,1,550,7.82,22.61,132,2.72,1
2024-01-01,NODE_08,1,560,7.75,24.03,183,2.36,1
2024-01-01,NODE_08,1,570,8.08,23.22,130,2.2,1
2024-01-01,NODE_08,1,580,7.98,26.26,137,2.57,1
2024-01-01,NODE_08,1,590,8.3,22.73,176,2.33,1
2024-01-01,NODE_08,1,600,8.02,25.92,188,2.3,1
2024-01-01,NODE_08,1,610,7.95,25.41,171,5.63,0
2024-01-01,NODE_08,1,620,7.81,25.69,173,1.86,1
2024-01-01,NODE_08,1,630,8.21,23.99,133,2.43,1
2024-01-01,NODE_08,1,640,7.81,26.3,188,2.03,1
2024-01-01,NODE_08,1,650,7.88,26.72,183,5.96,0
2024-01-01,NODE_08,1,660,7.93,21.69,146,5.98,0
2024-01-01,NODE_08,1,670,8.11,24.29,131,2.57,1
2024-01-01,NODE_08,1,680,7.69,23.96,189,2.9,1
2024-01-01,NODE_08,1,690,7.74,24.26,178,6.33,0
2024-01-01,NODE_08,1,700,8.0,26.17,187,2.75,1
2024-01-01,NODE_08,1,710,7.99,21.85,188,1.31,1
2024-01-01,NODE_08,1,720,8.08,24.99,183,1.48,1
2024-01-01,NODE_08,1,730,8.23,24.94,190,5.67,0
2024-01-01,NODE_08,1,740,7.87,25.76,182,2.31,1
2024-01-01,NODE_08,1,750,7.02,23.54,146,2.66,1
2024-01-01,NODE_08,1,760,7.92,24.22,127,2.67,1
2024-01-01,NODE_08,1,770,7.84,24.55,170,4.92,0
2024-01-01,NODE_08,1,780,7.9,24.98,164,5.52,0
2024-01-01,NODE_08,1,790,7.88,24.24,184,4.66,0
2024-01-01,NODE_08,1,800,8.14,22.36,176,1.64,1
2024-01-01,NODE_08,1,810,7.92,24.73,169,7.4,0
2024-01-01,NODE_08,1,820,7.99,23.63,180,2.71,1
2024-01-01,NODE_08,1,830,8.08,24.32,172,2.37,1
2024-01-01,NODE_08,1,840,8.04,24.92,132,2.94,1
2024-01-01,NODE_08,1,850,7.88,24.87,127,2.51,1
2024-01-01,NODE_08,1,860,7.85,25.67,177,1.84,1
2024-01-01,NODE_08,1,870,7.92,25.39,189,2.18,1
2024-01-01,NODE_08,1,880,7.97,22.35,178,2.19,1
2024-01-01,NODE_08,1,890,7.97,24.57,187,6.41,0
2024-01-01,NODE_08,1,900,8.03,23.21,169,2.2,1
2024-01-01,NODE_08,1,910,7.47,24.46,189,1.76,1
2024-01-01,NODE_08,1,920,7.94,22.22,187,1.81,1
2024-01-01,NODE_08,1,930,8.24,23.7,179,2.64,1
2024-01-01,NODE_08,1,940,7.84,27.4,172,5.87,0
2024-01-01,NODE_08,1,950,7.13,24.0,136,6.79,0
2024-01-01,NODE_08,1,960,8.11,25.28,187,1.62,1
2024-01-01,NODE_08,1,970,8.1,24.32,172,6.08,0
2024-01-01,NODE_08,1,980,8.18,24.39,115,2.72,1
2024-01-01,NODE_08,1,990,7.81,24.01,190,2.34,1
2024-01-01,NODE_08,1,1000,7.83,21.26,183,2.17,1
2024-01-01,NODE_08,1,1010,7.47,24.98,184,2.41,1
2024-01-01,NODE_08,1,1020,7.89,23.77,137,2.62,1
2024-01-01,NODE_08,1,1030,7.94,26.15,184,4.78,0
2024-01-01,NODE_08,1,1040,7.74,24.4,144,7.23,0
2024-01-01,NODE_08,1,1050,8.25,22.57,176,2.12,1
2024-01-01,NODE_08,1,1060,7.55,24.57,181,6.65,0
2024-01-01,NODE_08,1,1070,8.05,23.41,187,1.99,1
2024-01-01,NODE_08,1,1080,7.59,26.21,174,6.76,0
2024-01-01,NODE_08,1,1090,7.95,22.79,174,2.0,1
2024-01-01,NODE_08,1,1100,7.59,23.19,165,6.1,0
2024-01-01,NODE_08,1,1110,7.94,25.71,185,2.42,1
2024-01-01,NODE_08,1,1120,7.81,24.11,183,2.2,1
2024-01-01,NODE_08,1,1130,7.86,24.31,175,2.27,1
2024-01-01,NODE_08,1,1140,7.45,25.94,174,6.34,0
2024-01-01,NODE_08,1,1150,7.58,22.94,139,2.78,1
2024-01-01,NODE_08,1,1160,7.62,23.22,135,7.09,0
2024-01-01,NODE_08,1,1170,7.64,21.95,172,2.93,1
2024-01-01,NODE_08,1,1180,8.19,25.59,180,4.91,0
2024-01-01,NODE_08,1,1190,7.88,27.28,175,2.48,1
2024-01-01,NODE_08,1,1200,8.0,23.66,141,2.92,1
2024-01-01,NODE_08,1,1210,8.06,24.61,167,5.77,0
2024-01-01,NODE_08,1,1220,7.99,20.92,188,1.71,1
2024-01-01,NODE_08,1,1230,8.08,22.92,175,5.37,0
2024-01-01,NODE_08,1,1240,7.86,22.87,176,1.99,1
2024-01-01,NODE_08,1,1250,7.65,23.83,152,2.84,1
2024-01-01,NODE_08,1,1260,7.95,26.24,173,2.36,1
2024-01-01,NODE_08,1,1270,8.05,24.48,176,1.99,1
2024-01-01,NODE_08,1,1280,8.01,24.15,179,2.42,1
2024-01-01,NODE_08,1,1290,8.32,24.15,138,2.32,1
2024-01-01,NODE_08,1,1300,8.06,25.06,135,2.58,1
2024-01-01,NODE_08,1,1310,7.93,26.32,182,5.51,0
2024-01-01,NODE_08,1,1320,8.01,26.46,135,2.08,1
2024-01-01,NODE_08,1,1330,8.05,25.22,182,2.25,1
2024-01-01,NODE_08,1,1340,8.06,22.65,176,2.29,1
2024-01-01,NODE_08,1,1350,8.09,25.09,186,1.99,1
2024-01-01,NODE_08,1,1360,7.93,24.35,109,2.37,1
2024-01-01,NODE_08,1,1370,7.99,22.08,190,2.73,1
2024-01-01,NODE_08,1,1380,7.91,24.79,179,2.7,1
2024-01-01,NODE_08,1,1390,7.63,22.92,180,2.2,1
2024-01-01,NODE_08,1,1400,8.28,24.3,125,2.54,1
2024-01-01,NODE_08,1,1410,7.62,22.87,187,2.39,1
2024-01-01,NODE_08,1,1420,8.0,22.54,132,2.51,1
2024-01-01,NODE_08,1,1430,7.77,23.13,176,1.99,1
2024-01-02,NODE_08,2,0,7.72,24.01,179,2.17,1
2024-01-02,NODE_08,2,10,8.32,23.99,185,1.94,1
2024-01-02,NODE_08,2,20,8.14,24.46,129,3.03,1
2024-01-02,NODE_08,2,30,7.88,22.68,176,2.24,1
2024-01-02,NODE_08,2,40,7.62,24.6,155,7.1,0
2024-01-02,NODE_08,2,50,7.86,25.88,169,6.47,0
2024-01-02,NODE_08,2,60,8.05,24.54,173,2.14,1
2024-01-02,NODE_08,2,70,7.9,25.57,186,5.34,0
2024-01-02,NODE_08,2,80,8.16,22.26,147,6.17,0
2024-01-02,NODE_08,2,90,8.25,24.57,177,2.11,1
2024-01-02,NODE_08,2,100,7.74,23.8,179,2.04,1
2024-01-02,NODE_08,2,110,8.1,23.57,176,1.92,1
2024-01-02,NODE_08,2,120,7.87,25.6,132,2.86,1
2024-01-02,NODE_08,2,130,7.92,24.04,177,2.48,1
2024-01-02,NODE_08,2,140,7.91,25.51,180,5.27,0
2024-01-02,NODE_08,2,150,8.13,24.52,141,2.32,1
2024-01-02,NODE_08,2,160,7.78,25.3,185,6.08,0
2024-01-02,NODE_08,2,170,7.94,23.99,179,3.44,1
2024-01-02,NODE_08,2,180,7.97,24.37,134,2.31,1
